IP,SPEED,LAST_CHECK_TIME,DNS_POSITION,PORT,TYPE
115.198.36.121,1.258秒,17-02-26 13:00,浙江杭州,808,HTTP
221.7.238.140,1.885秒,17-02-26 13:00,广西贵港,8123,HTTP
49.72.98.161,0.33秒,17-02-27 05:03,江苏苏州,8998,HTTP
125.118.74.180,0.356秒,17-02-27 05:01,浙江杭州,808,HTTP
125.122.170.13,0.211秒,17-02-27 01:30,浙江杭州,808,HTTP
220.191.100.232,0.735秒,17-02-27 01:30,浙江杭州,808,HTTP
175.155.24.32,0.283秒,17-02-26 21:07,四川德阳,808,HTTP
106.81.40.34,0.501秒,17-02-26 21:04,重庆,8998,HTTP
220.191.102.60,0.166秒,17-02-27 18:22,浙江杭州,808,HTTP
115.204.24.174,0.237秒,17-02-27 18:20,浙江杭州,808,HTTP
117.90.208.80,0.158秒,17-02-27 16:04,江苏镇江,8998,HTTP
125.120.11.202,0.616秒,17-02-27 15:57,浙江杭州,808,HTTP
115.204.29.43,0.722秒,17-02-27 11:18,浙江杭州,808,HTTP
106.46.136.51,5.525秒,17-02-27 11:10,,808,HTTP
125.118.76.130,2.276秒,17-02-28 16:18,浙江杭州,808,HTTP
125.120.202.84,5.429秒,17-02-28 01:54,浙江杭州,808,HTTP
125.118.75.81,0.587秒,17-02-28 01:45,浙江杭州,808,HTTP
125.120.9.37,0.523秒,17-02-28 04:30,浙江杭州,808,HTTP
125.118.75.199,0.371秒,17-02-28 04:27,浙江杭州,808,HTTP
175.155.242.244,0.259秒,17-03-01 02:19,四川德阳,808,HTTP
121.31.50.175,2.333秒,17-03-01 02:15,广西南宁,8123,HTTP
60.176.232.16,3.405秒,17-02-28 09:18,浙江杭州,808,HTTP
125.118.72.80,0.197秒,17-02-28 09:18,浙江杭州,808,HTTP
125.118.148.233,0.24秒,17-03-01 13:36,浙江杭州,808,HTTP
220.191.100.163,0.166秒,17-02-26 08:12,浙江杭州,808,HTTP
106.46.136.143,0.532秒,17-02-26 08:10,,808,HTTP
121.204.165.196,0.41秒,17-02-26 18:34,福建厦门,8118,HTTP
110.72.31.250,0.217秒,17-02-26 18:30,广西贵港,8123,HTTP
125.118.145.84,0.836秒,17-02-26 12:54,浙江杭州,808,HTTP
125.122.170.156,0.241秒,17-02-26 12:54,浙江杭州,808,HTTP
220.191.13.22,1.022秒,17-02-27 05:00,浙江杭州,808,HTTP
220.191.14.197,2.64秒,17-02-27 04:55,浙江杭州,808,HTTP
113.123.76.170,0.299秒,17-02-27 01:27,山东滨州,808,HTTP
125.118.144.91,0.239秒,17-02-27 01:24,浙江杭州,808,HTTP
175.155.24.70,0.242秒,17-02-26 21:02,四川德阳,808,HTTP
59.63.123.237,0.178秒,17-02-26 20:54,江西南昌,808,HTTP
125.118.246.231,0.404秒,17-02-27 18:20,浙江杭州,808,HTTP
175.155.25.3,0.253秒,17-02-27 18:20,四川德阳,808,HTTP
171.43.164.123,0.182秒,17-02-27 15:51,湖北,8998,HTTP
171.38.162.147,3.607秒,17-02-27 15:50,广西钦州,8123,HTTP
42.236.86.62,4.663秒,17-02-27 11:09,河南,1080,HTTP
182.88.80.66,3.298秒,17-02-27 11:09,广西南宁,8123,HTTP
220.191.12.86,0.509秒,17-02-28 01:45,浙江杭州,808,HTTP
106.46.136.57,0.205秒,17-02-28 01:40,,808,HTTP
125.118.74.45,0.786秒,17-02-28 04:27,浙江杭州,808,HTTP
125.118.73.158,0.292秒,17-02-28 04:27,浙江杭州,808,HTTP
113.200.220.81,7.208秒,17-03-01 02:09,陕西西安,8123,HTTP
106.46.136.249,1.434秒,17-02-28 09:18,,808,HTTP
175.155.25.42,0.254秒,17-02-26 08:00,四川德阳,808,HTTP
119.5.0.61,0.247秒,17-02-26 07:52,四川南充,808,HTTP
110.73.4.6,4.454秒,17-02-26 18:27,广西防城港,8123,HTTP
121.31.147.242,4.932秒,17-02-26 18:27,广西北海,8123,HTTP
60.176.236.216,0.206秒,17-02-26 12:50,浙江杭州,808,HTTP
110.73.11.202,0.254秒,17-02-26 12:45,广西防城港,8123,HTTP
125.122.117.170,0.341秒,17-02-27 04:54,浙江杭州,808,HTTP
125.122.170.223,0.292秒,17-02-27 04:54,浙江杭州,808,HTTP
125.120.10.188,0.246秒,17-02-27 01:20,浙江杭州,808,HTTP
125.118.75.223,1.814秒,17-02-27 01:18,浙江杭州,808,HTTP
125.121.115.184,2.981秒,17-02-26 20:54,浙江杭州,808,HTTP
125.118.240.194,3.531秒,17-02-26 20:52,浙江杭州,808,HTTP
110.73.6.165,1.595秒,17-02-27 18:18,广西防城港,8123,HTTP
125.118.240.129,0.23秒,17-02-27 18:18,浙江杭州,808,HTTP
112.114.214.71,6.095秒,17-02-27 15:46,云南昆明,8998,HTTP
180.126.5.185,3.88秒,17-02-27 15:40,江苏盐城,8998,HTTP
171.38.209.120,6.569秒,17-02-27 11:09,广西钦州,8123,HTTP
106.46.136.171,3.215秒,17-02-27 11:02,,808,HTTP
125.118.72.131,2.133秒,17-02-28 01:36,浙江杭州,808,HTTP
125.118.150.9,0.71秒,17-02-28 01:36,浙江杭州,808,HTTP
125.118.5.48,1.5秒,17-02-28 04:27,浙江杭州,808,HTTP
110.80.142.147,3.709秒,17-02-26 07:51,福建福州,808,HTTP
125.120.203.95,0.291秒,17-02-26 07:50,浙江杭州,808,HTTP
110.72.151.89,0.381秒,17-02-26 18:27,广西防城港,8123,HTTP
60.176.239.54,0.295秒,17-02-26 18:27,浙江杭州,808,HTTP
125.122.171.240,2.216秒,17-02-26 12:41,浙江杭州,808,HTTP
125.120.206.82,0.186秒,17-02-26 12:36,浙江杭州,808,HTTP
125.121.121.150,0.304秒,17-02-27 04:54,浙江杭州,808,HTTP
125.121.114.198,0.23秒,17-02-27 04:53,浙江杭州,808,HTTP
182.88.36.52,7.554秒,17-02-27 01:12,广西南宁,8123,HTTP
106.46.136.139,3.465秒,17-02-27 01:11,,808,HTTP
123.169.90.105,1.076秒,17-02-26 20:48,山东淄博,808,HTTP
115.215.90.148,0.192秒,17-02-26 20:42,浙江宁波,8998,HTTP
119.5.0.178,0.236秒,17-02-27 18:18,四川南充,808,HTTP
115.201.135.252,0.234秒,17-02-27 18:14,浙江台州,8998,HTTP
113.123.79.202,6.207秒,17-02-27 15:36,山东滨州,808,HTTP
125.121.115.230,0.196秒,17-02-27 15:33,浙江杭州,808,HTTP
183.128.243.225,0.641秒,17-02-27 10:54,浙江杭州,808,HTTP
115.198.39.162,1.868秒,17-02-27 10:54,浙江杭州,808,HTTP
220.191.14.201,0.255秒,17-02-28 01:35,浙江杭州,808,HTTP
125.121.120.57,0.161秒,17-02-26 07:46,浙江杭州,808,HTTP
220.191.13.170,0.227秒,17-02-26 07:45,浙江杭州,808,HTTP
115.204.31.85,0.202秒,17-02-26 18:27,浙江杭州,808,HTTP
125.122.118.84,0.476秒,17-02-26 18:22,浙江杭州,808,HTTP
106.46.136.226,7.672秒,17-02-26 12:36,,808,HTTP
182.244.96.89,0.439秒,17-02-26 12:33,云南楚雄州,8998,HTTP
125.118.74.30,0.33秒,17-02-27 04:50,浙江杭州,808,HTTP
125.120.201.77,2.756秒,17-02-27 04:48,浙江杭州,808,HTTP
111.72.127.39,5.64秒,17-02-27 01:10,江西吉安,808,HTTP
117.80.220.240,0.169秒,17-02-27 01:10,江苏苏州,8998,HTTP
125.120.204.162,6.021秒,17-02-26 20:34,浙江杭州,808,HTTP
175.155.229.101,0.344秒,17-02-26 20:30,四川德阳,808,HTTP
111.76.187.177,0.463秒,17-02-27 18:12,江西新余,808,HTTP
121.204.165.203,0.183秒,17-02-27 15:33,福建厦门,8118,HTTP
171.38.183.4,0.292秒,17-02-27 10:54,广西钦州,8123,HTTP
111.72.127.108,0.236秒,17-02-26 07:45,江西吉安,808,HTTP
115.204.30.121,0.334秒,17-02-26 07:44,浙江杭州,808,HTTP
171.39.27.54,2.644秒,17-02-26 18:20,广西百色,8123,HTTP
111.122.234.173,1.568秒,17-02-26 18:20,贵州黔东南州凯里,8998,HTTP
171.36.25.25,0.472秒,17-02-26 12:30,广西南宁,8123,HTTP
106.46.136.170,0.457秒,17-02-26 12:28,,808,HTTP
125.122.170.190,0.45秒,17-02-27 04:45,浙江杭州,808,HTTP
220.191.103.79,0.287秒,17-02-27 01:10,浙江杭州,808,HTTP
113.123.77.174,0.215秒,17-02-26 20:30,山东滨州,808,HTTP
123.169.86.61,0.19秒,17-02-26 07:30,山东淄博,808,HTTP
182.88.253.156,0.354秒,17-02-26 18:20,广西南宁,8123,HTTP
115.204.24.136,0.635秒,17-02-26 12:18,浙江杭州,808,HTTP
